GVKEY,LPERMNO,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,fyr,at,costat,fic,mkvalt,prcc_f,sic
165052,90979,48779,20131231,2013,INDL,C,D,STD,904311107,UNDER ARMOUR INC,USD,12,1577.7410,A,USA,9237.5622,87.3000,2300
165052,90979,48779,20141231,2014,INDL,C,D,STD,904311107,UNDER ARMOUR INC,USD,12,2095.0830,A,USA,14523.5384,67.9000,2300
165052,90979,48779,20151231,2015,INDL,C,D,STD,904311107,UNDER ARMOUR INC,USD,12,2868.9000,A,USA,17419.4986,80.6100,2300
165053,90969,48771,20101231,2010,INDL,C,D,STD,260412101,DOVER SADDLERY INC,USD,12,23.5490,I,USA,13.7202,2.6000,5961
165053,90969,48771,20111231,2011,INDL,C,D,STD,260412101,DOVER SADDLERY INC,USD,12,28.1930,I,USA,21.3320,4.0000,5961
165053,90969,48771,20121231,2012,INDL,C,D,STD,260412101,DOVER SADDLERY INC,USD,12,31.2120,I,USA,17.6121,3.3000,5961
165053,90969,48771,20131231,2013,INDL,C,D,STD,260412101,DOVER SADDLERY INC,USD,12,35.8740,I,USA,28.6279,5.3500,5961
165053,90969,48771,20141231,2014,INDL,C,D,STD,260412101,DOVER SADDLERY INC,USD,12,43.2840,I,USA,26.2337,4.8500,5961
165075,90950,47878,20101231,2010,INDL,C,D,STD,Y81669106,STEALTHGAS INC,USD,12,688.3760,A,MHL,167.7848,7.9500,4412
165075,90950,47878,20111231,2011,INDL,C,D,STD,Y81669106,STEALTHGAS INC,USD,12,695.7100,A,MHL,79.3346,3.8600,4412
165075,90950,47878,20121231,2012,INDL,C,D,STD,Y81669106,STEALTHGAS INC,USD,12,713.0390,A,MHL,163.5721,7.9300,4412
165075,90950,47878,20131231,2013,INDL,C,D,STD,Y81669106,STEALTHGAS INC,USD,12,850.9850,A,MHL,327.3741,10.1900,4412
165075,90950,47878,20141231,2014,INDL,C,D,STD,Y81669106,STEALTHGAS INC,USD,12,945.8800,A,MHL,270.6359,6.3100,4412
165075,90950,47878,20151231,2015,INDL,C,D,STD,Y81669106,STEALTHGAS INC,USD,12,1037.8740,A,MHL,138.9767,3.4300,4412
165123,91547,51338,20100131,2009,INDL,C,D,STD,525327102,LEIDOS HOLDINGS INC,USD,1,5295.0000,A,USA,7112.0400,18.3300,7373
165123,91547,51338,20110131,2010,INDL,C,D,STD,525327102,LEIDOS HOLDINGS INC,USD,1,6223.0000,A,USA,5998.3400,16.5700,7373
165123,91547,51338,20120131,2011,INDL,C,D,STD,525327102,LEIDOS HOLDINGS INC,USD,1,6667.0000,A,USA,4385.2600,12.8600,7373
165123,91547,51338,20130131,2012,INDL,C,D,STD,525327102,LEIDOS HOLDINGS INC,USD,1,5875.0000,A,USA,4138.2000,12.1000,7373
165123,91547,51338,20140131,2013,INDL,C,D,STD,525327102,LEIDOS HOLDINGS INC,USD,1,4162.0000,A,USA,3627.2000,45.3400,7373
165123,91547,51338,20150131,2014,INDL,C,D,STD,525327102,LEIDOS HOLDINGS INC,USD,1,3281.0000,A,USA,3063.6000,41.4000,7373
165123,91547,51338,20151231,2015,INDL,C,D,STD,525327102,LEIDOS HOLDINGS INC,USD,12,3377.0000,A,USA,4050.7200,56.2600,7373
165124,91967,52141,20100331,2009,INDL,C,D,STD,87164C102,SYNUTRA INTERNATIONAL INC,USD,3,349.3570,A,USA,1220.9626,22.6100,2020
165124,91967,52141,20110331,2010,INDL,C,D,STD,87164C102,SYNUTRA INTERNATIONAL INC,USD,3,398.7040,A,USA,658.9615,11.5000,2020
165124,91967,52141,20120331,2011,INDL,C,D,STD,87164C102,SYNUTRA INTERNATIONAL INC,USD,3,447.9130,A,USA,336.9299,5.8800,2020
165124,91967,52141,20130331,2012,INDL,C,D,STD,87164C102,SYNUTRA INTERNATIONAL INC,USD,3,476.1440,A,USA,269.3147,4.7000,2020
165124,91967,52141,20140331,2013,INDL,C,D,STD,87164C102,SYNUTRA INTERNATIONAL INC,USD,3,550.6830,A,USA,383.3437,6.6900,2020
165124,91967,52141,20150331,2014,INDL,C,D,STD,87164C102,SYNUTRA INTERNATIONAL INC,USD,3,664.8850,A,USA,366.7264,6.4000,2020
165179,76020,10360,20100731,2010,INDL,C,D,STD,87160G107,SYNERGETICS USA INC,USD,7,73.0950,I,USA,65.3981,2.6400,3841
165179,76020,10360,20110731,2011,INDL,C,D,STD,87160G107,SYNERGETICS USA INC,USD,7,81.3100,I,USA,131.3475,5.2600,3841
165179,76020,10360,20120731,2012,INDL,C,D,STD,87160G107,SYNERGETICS USA INC,USD,7,78.7630,I,USA,125.5484,4.9900,3841
165179,76020,10360,20130731,2013,INDL,C,D,STD,87160G107,SYNERGETICS USA INC,USD,7,82.6930,I,USA,110.5304,4.3700,3841
165179,76020,10360,20140731,2014,INDL,C,D,STD,87160G107,SYNERGETICS USA INC,USD,7,84.7150,I,USA,79.1388,3.1200,3841
165179,76020,10360,20150731,2015,INDL,C,D,STD,87160G107,SYNERGETICS USA INC,USD,7,95.6210,I,USA,123.5176,4.8300,3841
165209,91801,51798,20101130,2010,INDL,C,D,STD,21870U502,CORENERGY INFRASTRUCTURE TR,USD,11,96.0410,A,USA,66.5902,7.2800,6798
165209,91801,51798,20111130,2011,INDL,C,D,STD,21870U502,CORENERGY INFRASTRUCTURE TR,USD,11,94.2870,A,USA,71.5806,7.8000,6798
165209,91801,51798,20121130,2012,INDL,C,D,STD,21870U502,CORENERGY INFRASTRUCTURE TR,USD,11,111.4320,A,USA,77.7568,8.4601,6798
165209,91801,51798,20131231,2013,INDL,C,D,STD,21870U502,CORENERGY INFRASTRUCTURE TR,USD,12,283.8760,A,USA,171.9907,7.1200,6798
165209,91801,51798,20141231,2014,INDL,C,D,STD,21870U502,CORENERGY INFRASTRUCTURE TR,USD,12,443.8160,A,USA,302.0004,6.4800,6798
165215,91488,51213,20101231,2010,INDL,C,D,STD,98973P101,ZIOPHARM ONCOLOGY INC,USD,12,61.5200,A,USA,225.8562,4.6600,2836
165215,91488,51213,20111231,2011,INDL,C,D,STD,98973P101,ZIOPHARM ONCOLOGY INC,USD,12,108.1080,A,USA,305.1985,4.4100,2836
165215,91488,51213,20121231,2012,INDL,C,D,STD,98973P101,ZIOPHARM ONCOLOGY INC,USD,12,83.4040,A,USA,346.2659,4.1600,2836
165215,91488,51213,20131231,2013,INDL,C,D,STD,98973P101,ZIOPHARM ONCOLOGY INC,USD,12,71.7540,A,USA,434.6944,4.3400,2836
165215,91488,51213,20141231,2014,INDL,C,D,STD,98973P101,ZIOPHARM ONCOLOGY INC,USD,12,45.2370,A,USA,529.5716,5.0700,2836
165215,91488,51213,20151231,2015,INDL,C,D,STD,98973P101,ZIOPHARM ONCOLOGY INC,USD,12,153.7240,A,USA,1094.5849,8.3100,2836
165225,90882,47425,20101231,2010,INDL,C,D,STD,27829C105,EATON VANCE TX-MGD GLBL B-W,USD,12,,A,USA,,12.2500,6726
165225,90882,47425,20111231,2011,INDL,C,D,STD,27829C105,EATON VANCE TX-MGD GLBL B-W,USD,12,,A,USA,,10.2800,6726
165225,90882,47425,20121231,2012,INDL,C,D,STD,27829C105,EATON VANCE TX-MGD GLBL B-W,USD,12,,A,USA,,10.6900,6726
165225,90882,47425,20131231,2013,INDL,C,D,STD,27829C105,EATON VANCE TX-MGD GLBL B-W,USD,12,,A,USA,,12.1000,6726
165225,90882,47425,20141231,2014,INDL,C,D,STD,27829C105,EATON VANCE TX-MGD GLBL B-W,USD,12,,A,USA,,11.0200,6726
165225,90882,47425,20151231,2015,INDL,C,D,STD,27829C105,EATON VANCE TX-MGD GLBL B-W,USD,12,,A,USA,,11.2300,6726
165244,90910,47448,20101231,2010,INDL,C,D,STD,87424N104,TALEO CORP,USD,12,523.8360,I,USA,1124.5808,27.6500,7372
165244,90910,47448,20111231,2011,INDL,C,D,STD,87424N104,TALEO CORP,USD,12,574.7220,I,USA,1612.5605,38.6900,7372
165262,90943,47872,20101231,2010,INDL,C,D,STD,Y2065G121,DHT HOLDINGS INC,USD,12,480.8550,A,MHL,227.4873,4.6500,4412
165262,90943,47872,20111231,2011,INDL,C,D,STD,Y2065G121,DHT HOLDINGS INC,USD,12,504.5570,A,MHL,47.6937,0.7400,4412
165262,90943,47872,20121231,2012,INDL,C,D,STD,Y2065G121,DHT HOLDINGS INC,USD,12,399.7590,A,MHL,37.2953,4.0800,4412
165262,90943,47872,20131231,2013,INDL,C,D,STD,Y2065G121,DHT HOLDINGS INC,USD,12,446.5990,A,MHL,198.6404,6.8400,4412
165262,90943,47872,20141231,2014,INDL,C,D,STD,Y2065G121,DHT HOLDINGS INC,USD,12,1378.0950,A,MHL,676.2481,7.3100,4412
165262,90943,47872,20151231,2015,INDL,C,D,STD,Y2065G121,DHT HOLDINGS INC,USD,12,1423.8050,A,MHL,751.6419,8.0900,4412
165264,90925,47864,20101231,2010,INDL,C,D,STD,31620R303,FIDELITY NATL FINL FNF GROUP,USD,12,7887.5000,A,USA,3060.8726,13.6800,6361
165264,90925,47864,20111231,2011,INDL,C,D,STD,31620R303,FIDELITY NATL FINL FNF GROUP,USD,12,7862.1000,A,USA,3515.3846,15.9300,6361
165264,90925,47864,20121231,2012,INDL,C,D,STD,31620R303,FIDELITY NATL FINL FNF GROUP,USD,12,9902.6000,A,USA,,23.5500,6361
165264,90925,47864,20131231,2013,INDL,C,D,STD,31620R303,FIDELITY NATL FINL FNF GROUP,USD,12,10524.0000,A,USA,,32.4500,6361
165264,90925,47864,20141231,2014,INDL,C,D,STD,31620R303,FIDELITY NATL FINL FNF GROUP,USD,12,13868.0000,A,USA,,34.4500,6361
165264,90925,47864,20151231,2015,INDL,C,D,STD,31620R303,FIDELITY NATL FINL FNF GROUP,USD,12,13931.0000,A,USA,9561.3273,34.6700,6361
165284,90949,47877,20101231,2010,INDL,C,D,STD,319390100,FIRST BUSINESS FINL SRV INC,USD,12,1107.0570,A,USA,34.8652,13.4200,6020
165284,90949,47877,20111231,2011,INDL,C,D,STD,319390100,FIRST BUSINESS FINL SRV INC,USD,12,1177.1650,A,USA,43.3290,16.5000,6020
165284,90949,47877,20121231,2012,INDL,C,D,STD,319390100,FIRST BUSINESS FINL SRV INC,USD,12,1226.1080,A,USA,89.8952,22.9500,6020
165284,90949,47877,20131231,2013,INDL,C,D,STD,319390100,FIRST BUSINESS FINL SRV INC,USD,12,1268.6550,A,USA,148.4127,37.6300,6020
165284,90949,47877,20141231,2014,INDL,C,D,STD,319390100,FIRST BUSINESS FINL SRV INC,USD,12,1629.3870,A,USA,207.7378,47.9100,6020
165284,90949,47877,20151231,2015,INDL,C,D,STD,319390100,FIRST BUSINESS FINL SRV INC,USD,12,1782.8920,A,USA,217.5620,25.0100,6020
165358,91075,50194,20101231,2010,INDL,C,D,STD,02916P103,AMERICAN RAILCAR INDS INC,USD,12,654.3670,A,USA,471.7231,22.1300,3743
165358,91075,50194,20111231,2011,INDL,C,D,STD,02916P103,AMERICAN RAILCAR INDS INC,USD,12,703.7700,A,USA,510.9534,23.9300,3743
165358,91075,50194,20121231,2012,INDL,C,D,STD,02916P103,AMERICAN RAILCAR INDS INC,USD,12,809.7580,A,USA,677.4990,31.7300,3743
165358,91075,50194,20131231,2013,INDL,C,D,STD,02916P103,AMERICAN RAILCAR INDS INC,USD,12,825.6090,A,USA,976.8540,45.7500,3743
165358,91075,50194,20141231,2014,INDL,C,D,STD,02916P103,AMERICAN RAILCAR INDS INC,USD,12,1192.4090,A,USA,1099.6280,51.5000,3743
165358,91075,50194,20151231,2015,INDL,C,D,STD,02916P103,AMERICAN RAILCAR INDS INC,USD,12,1530.1550,A,USA,918.4266,46.2800,3743
165394,93197,53316,20111231,2011,INDL,C,D,STD,00211E104,ATS CORP,USD,12,78.7430,I,USA,70.7117,3.1200,7373
165411,90953,47881,20101231,2010,INDL,C,D,STD,52463G105,LEGACY BANCORP INC,USD,12,916.8770,I,USA,106.5523,13.1400,6036
165435,90941,47870,20101130,2010,INDL,C,D,STD,89147T103,TORTOISE NORTH AMERN ENERGY,USD,11,,I,USA,,24.4400,6726
165435,90941,47870,20111130,2011,INDL,C,D,STD,89147T103,TORTOISE NORTH AMERN ENERGY,USD,11,,I,USA,,24.0500,6726
165435,90941,47870,20121130,2012,INDL,C,D,STD,89147T103,TORTOISE NORTH AMERN ENERGY,USD,11,,I,USA,,25.0600,6726
165435,90941,47870,20131130,2013,INDL,C,D,STD,89147T103,TORTOISE NORTH AMERN ENERGY,USD,11,,I,USA,,27.3600,6726
165436,90919,47859,20101031,2010,INDL,C,D,STD,128118106,CALAMOS GLOBAL TOTAL RETURN,USD,10,,A,USA,,14.6000,6726
165436,90919,47859,20111031,2011,INDL,C,D,STD,128118106,CALAMOS GLOBAL TOTAL RETURN,USD,10,,A,USA,,14.6700,6726
165436,90919,47859,20121031,2012,INDL,C,D,STD,128118106,CALAMOS GLOBAL TOTAL RETURN,USD,10,,A,USA,,13.5200,6726
165436,90919,47859,20131031,2013,INDL,C,D,STD,128118106,CALAMOS GLOBAL TOTAL RETURN,USD,10,,A,USA,,13.9479,6726
165436,90919,47859,20141031,2014,INDL,C,D,STD,128118106,CALAMOS GLOBAL TOTAL RETURN,USD,10,,A,USA,,13.6200,6726
165436,90919,47859,20151031,2015,INDL,C,D,STD,128118106,CALAMOS GLOBAL TOTAL RETURN,USD,10,,A,USA,,11.9600,6726
165437,90922,47862,20101231,2010,INDL,C,D,STD,09255K108,BLACKROCK ENHNCD GOVT FD INC,USD,12,,A,USA,,15.5100,6726
165437,90922,47862,20111231,2011,INDL,C,D,STD,09255K108,BLACKROCK ENHNCD GOVT FD INC,USD,12,,A,USA,,15.2500,6726
165437,90922,47862,20121231,2012,INDL,C,D,STD,09255K108,BLACKROCK ENHNCD GOVT FD INC,USD,12,,A,USA,,15.6300,6726
165437,90922,47862,20131231,2013,INDL,C,D,STD,09255K108,BLACKROCK ENHNCD GOVT FD INC,USD,12,,A,USA,,13.9500,6726
165437,90922,47862,20141231,2014,INDL,C,D,STD,09255K108,BLACKROCK ENHNCD GOVT FD INC,USD,12,,A,USA,,14.2600,6726
165437,90922,47862,20151231,2015,INDL,C,D,STD,09255K108,BLACKROCK ENHNCD GOVT FD INC,USD,12,,A,USA,,13.6500,6726
165438,90923,47863,20100430,2009,INDL,C,D,STD,30024R109,EVERGREEN INT BALNCD INCM FD,USD,4,,I,USA,,14.0200,6726
165439,90927,47865,20100228,2009,INDL,C,D,STD,92912R104,VOYA GLOBAL ADV AND PREM OPP,USD,2,,A,USA,,14.3000,6726
165439,90927,47865,20110228,2010,INDL,C,D,STD,92912R104,VOYA GLOBAL ADV AND PREM OPP,USD,2,,A,USA,,13.7200,6726
165439,90927,47865,20120229,2011,INDL,C,D,STD,92912R104,VOYA GLOBAL ADV AND PREM OPP,USD,2,,A,USA,,11.9000,6726
165439,90927,47865,20130228,2012,INDL,C,D,STD,92912R104,VOYA GLOBAL ADV AND PREM OPP,USD,2,,A,USA,,12.6441,6726
165439,90927,47865,20140228,2013,INDL,C,D,STD,92912R104,VOYA GLOBAL ADV AND PREM OPP,USD,2,,A,USA,,11.9100,6726
165439,90927,47865,20150228,2014,INDL,C,D,STD,92912R104,VOYA GLOBAL ADV AND PREM OPP,USD,2,,A,USA,,11.8500,6726
165465,91083,50202,20100930,2010,INDL,C,D,STD,55977T109,MAGYAR BANCORP INC,USD,9,537.9490,A,USA,20.0327,3.5500,6035
165465,91083,50202,20110930,2011,INDL,C,D,STD,55977T109,MAGYAR BANCORP INC,USD,9,524.0370,A,USA,19.6923,3.4700,6035
165465,91083,50202,20120930,2012,INDL,C,D,STD,55977T109,MAGYAR BANCORP INC,USD,9,508.8460,A,USA,26.7311,4.6946,6035
165465,91083,50202,20130930,2013,INDL,C,D,STD,55977T109,MAGYAR BANCORP INC,USD,9,537.7280,A,USA,42.3682,7.4200,6035
165465,91083,50202,20140930,2014,INDL,C,D,STD,55977T109,MAGYAR BANCORP INC,USD,9,530.4300,A,USA,48.6710,8.5000,6035
165465,91083,50202,20150930,2015,INDL,C,D,STD,55977T109,MAGYAR BANCORP INC,USD,9,550.5650,A,USA,56.2814,9.8000,6035
165466,91044,50018,20101231,2010,INDL,C,D,STD,23311P100,DCP MIDSTREAM PARTNERS LP,USD,12,1700.6000,A,USA,1513.8772,37.4000,1311
165466,91044,50018,20111231,2011,INDL,C,D,STD,23311P100,DCP MIDSTREAM PARTNERS LP,USD,12,1903.6000,A,USA,2128.9820,47.4700,1311
165466,91044,50018,20121231,2012,INDL,C,D,STD,23311P100,DCP MIDSTREAM PARTNERS LP,USD,12,2972.0000,A,USA,2561.1955,41.7500,1311
165466,91044,50018,20131231,2013,INDL,C,D,STD,23311P100,DCP MIDSTREAM PARTNERS LP,USD,12,4526.0000,A,USA,4483.4158,50.3500,1311
165466,91044,50018,20141231,2014,INDL,C,D,STD,23311P100,DCP MIDSTREAM PARTNERS LP,USD,12,5739.0000,A,USA,5176.7485,45.4300,1311
165466,91044,50018,20151231,2015,INDL,C,D,STD,23311P100,DCP MIDSTREAM PARTNERS LP,USD,12,5477.0000,A,USA,2830.7098,24.6700,1311
165468,93346,53390,20111231,2011,INDL,C,D,STD,156732406,CEREPLAST INC,USD,12,36.2510,A,USA,18.1757,0.9600,2821
165501,91019,49995,20101231,2010,INDL,C,D,STD,G5760D111,MAJESTIC CAPITAL LTD,USD,12,436.1910,A,BMU,7.4298,4.2700,9995
165510,90976,48776,20100930,2010,INDL,C,D,STD,G67828106,ORIGIN AGRITECH LTD,USD,9,139.7520,A,VGB,190.5286,8.1800,2836
165510,90976,48776,20110930,2011,INDL,C,D,STD,G67828106,ORIGIN AGRITECH LTD,USD,9,128.3130,A,VGB,54.4824,2.3300,2836
165510,90976,48776,20120930,2012,INDL,C,D,STD,G67828106,ORIGIN AGRITECH LTD,USD,9,155.2060,A,VGB,33.6715,1.4400,2836
165510,90976,48776,20130930,2013,INDL,C,D,STD,G67828106,ORIGIN AGRITECH LTD,USD,9,189.2270,A,VGB,31.6103,1.3800,2836
165510,90976,48776,20140930,2014,INDL,C,D,STD,G67828106,ORIGIN AGRITECH LTD,USD,9,173.4880,A,VGB,49.1162,2.1600,2836
165510,90976,48776,20150930,2015,INDL,C,D,STD,G67828106,ORIGIN AGRITECH LTD,USD,9,155.1120,A,VGB,30.5708,1.3400,2836
165534,90981,48781,20101231,2010,INDL,C,D,STD,92718N109,VIMICRO INTL CORP -ADR,USD,12,171.9250,I,CYM,,3.7300,3829
165534,90981,48781,20111231,2011,INDL,C,D,STD,92718N109,VIMICRO INTL CORP -ADR,USD,12,137.2970,I,CYM,,1.4400,3829
165534,90981,48781,20121231,2012,INDL,C,D,STD,92718N109,VIMICRO INTL CORP -ADR,USD,12,144.4940,I,CYM,,1.2200,3829
165534,90981,48781,20131231,2013,INDL,C,D,STD,92718N109,VIMICRO INTL CORP -ADR,USD,12,158.2320,I,CYM,,1.9400,3829
165534,90981,48781,20141231,2014,INDL,C,D,STD,92718N109,VIMICRO INTL CORP -ADR,USD,12,246.3670,I,CYM,,5.9900,3829
165555,90962,48765,20101231,2010,INDL,C,D,STD,00507E107,ACTIONS SEMICNDCTR LTD -ADR,USD,12,286.2330,A,CYM,,2.1500,3674
165555,90962,48765,20111231,2011,INDL,C,D,STD,00507E107,ACTIONS SEMICNDCTR LTD -ADR,USD,12,309.1230,A,CYM,,1.8300,3674
165555,90962,48765,20121231,2012,INDL,C,D,STD,00507E107,ACTIONS SEMICNDCTR LTD -ADR,USD,12,322.1880,A,CYM,,1.6400,3674
165555,90962,48765,20131231,2013,INDL,C,D,STD,00507E107,ACTIONS SEMICNDCTR LTD -ADR,USD,12,335.9430,A,CYM,,2.9800,3674
165555,90962,48765,20141231,2014,INDL,C,D,STD,00507E107,ACTIONS SEMICNDCTR LTD -ADR,USD,12,284.6800,A,CYM,,1.9400,3674
165555,90962,48765,20151231,2015,INDL,C,D,STD,00507E107,ACTIONS SEMICNDCTR LTD -ADR,USD,12,249.1510,A,CYM,,1.6800,3674
165557,90986,48784,20100331,2009,INDL,C,D,STD,09088U109,BIRKS GROUP INC,USD,3,191.7340,A,CAN,9.3398,0.8200,5944
165557,90986,48784,20110331,2010,INDL,C,D,STD,09088U109,BIRKS GROUP INC,USD,3,184.3230,A,CAN,16.9726,1.4900,5944
165557,90986,48784,20120331,2011,INDL,C,D,STD,09088U109,BIRKS GROUP INC,USD,3,185.1670,A,CAN,11.8477,1.0400,5944
165557,90986,48784,20130331,2012,INDL,C,D,STD,09088U109,BIRKS GROUP INC,USD,3,179.9520,A,CAN,12.4620,0.8401,5944
165557,90986,48784,20140331,2013,INDL,C,D,STD,09088U109,BIRKS GROUP INC,USD,3,190.4940,A,CAN,19.2780,1.0800,5944
165557,90986,48784,20150331,2014,INDL,C,D,STD,09088U109,BIRKS GROUP INC,USD,3,180.2040,A,CAN,20.8348,1.1600,5944
165563,14536,54782,20151231,2015,INDL,C,D,STD,09057N102,BIO-PATH HOLDINGS INC,USD,12,10.7550,A,USA,112.2038,1.2500,2836
165606,90998,48799,20101231,2010,INDL,C,D,STD,6706EW100,NUVEEN S&P 500 DYN OVERWRITE,USD,12,,A,USA,,13.8500,6726
165606,90998,48799,20111231,2011,INDL,C,D,STD,6706EW100,NUVEEN S&P 500 DYN OVERWRITE,USD,12,,A,USA,,12.0700,6726
165606,90998,48799,20121231,2012,INDL,C,D,STD,6706EW100,NUVEEN S&P 500 DYN OVERWRITE,USD,12,,A,USA,,12.9300,6726
165606,90998,48799,20131231,2013,INDL,C,D,STD,6706EW100,NUVEEN S&P 500 DYN OVERWRITE,USD,12,,A,USA,,14.1200,6726
165606,90998,48799,20141231,2014,INDL,C,D,STD,6706EW100,NUVEEN S&P 500 DYN OVERWRITE,USD,12,,A,USA,,14.3000,6726
165606,90998,48799,20151231,2015,INDL,C,D,STD,6706EW100,NUVEEN S&P 500 DYN OVERWRITE,USD,12,,A,USA,,13.4700,6726
165630,91408,50979,20101231,2010,INDL,C,D,STD,866264203,SUMMIT STATE BANK,USD,12,347.9330,A,USA,33.1676,6.9900,6020
165630,91408,50979,20111231,2011,INDL,C,D,STD,866264203,SUMMIT STATE BANK,USD,12,387.6250,A,USA,24.6740,5.2000,6020
165630,91408,50979,20121231,2012,INDL,C,D,STD,866264203,SUMMIT STATE BANK,USD,12,444.8960,A,USA,32.0288,6.7500,6020
165630,91408,50979,20131231,2013,INDL,C,D,STD,866264203,SUMMIT STATE BANK,USD,12,454.0740,A,USA,50.1690,10.5000,6020
165630,91408,50979,20141231,2014,INDL,C,D,STD,866264203,SUMMIT STATE BANK,USD,12,459.6750,A,USA,66.3186,13.8800,6020
165630,91408,50979,20151231,2015,INDL,C,D,STD,866264203,SUMMIT STATE BANK,USD,12,513.3650,A,USA,65.8136,13.7599,6020
165637,92747,53054,20131231,2013,INDL,C,D,STD,91688R108,UR ENERGY INC,USD,12,105.3360,A,CAN,176.0328,1.3800,1090
165637,92747,53054,20141231,2014,INDL,C,D,STD,91688R108,UR ENERGY INC,USD,12,104.4510,A,CAN,112.5476,0.8700,1090
165637,92747,53054,20151231,2015,INDL,C,D,STD,91688R108,UR ENERGY INC,USD,12,95.7570,A,CAN,84.6229,0.6500,1090
165640,91891,51984,20101231,2010,INDL,C,D,STD,193459302,COLEMAN CABLE INC,USD,12,341.1110,I,USA,106.3769,6.2800,3357
165640,91891,51984,20111231,2011,INDL,C,D,STD,193459302,COLEMAN CABLE INC,USD,12,405.7360,I,USA,147.3693,8.7000,3357
165640,91891,51984,20121231,2012,INDL,C,D,STD,193459302,COLEMAN CABLE INC,USD,12,449.3400,I,USA,157.5715,9.2700,3357
165642,91655,51543,20101231,2010,INDL,C,D,STD,Y0017S102,AEGEAN MARINE PETROLM NETWK,USD,12,1339.8350,A,MHL,487.1749,10.4300,5172
165642,91655,51543,20111231,2011,INDL,C,D,STD,Y0017S102,AEGEAN MARINE PETROLM NETWK,USD,12,1472.4380,A,MHL,188.6143,4.0800,5172
165642,91655,51543,20121231,2012,INDL,C,D,STD,Y0017S102,AEGEAN MARINE PETROLM NETWK,USD,12,1431.8430,A,MHL,245.9477,5.2800,5172
165642,91655,51543,20131231,2013,INDL,C,D,STD,Y0017S102,AEGEAN MARINE PETROLM NETWK,USD,12,1616.1850,A,MHL,530.3918,11.2200,5172
165642,91655,51543,20141231,2014,INDL,C,D,STD,Y0017S102,AEGEAN MARINE PETROLM NETWK,USD,12,1488.3150,A,MHL,676.7594,14.0200,5172
165642,91655,51543,20151231,2015,INDL,C,D,STD,Y0017S102,AEGEAN MARINE PETROLM NETWK,USD,12,1456.6560,A,MHL,413.0760,8.3600,5172
165649,91111,50309,20101231,2010,INDL,C,D,STD,29273V100,ENERGY TRANSFER EQUITY LP,USD,12,17378.7300,A,USA,8710.3049,39.0700,4922
165649,91111,50309,20111231,2011,INDL,C,D,STD,29273V100,ENERGY TRANSFER EQUITY LP,USD,12,20896.7930,A,USA,9048.2443,40.5800,4922
165649,91111,50309,20121231,2012,INDL,C,D,STD,29273V100,ENERGY TRANSFER EQUITY LP,USD,12,48904.0000,A,USA,12732.3989,45.4800,4922
165649,91111,50309,20131231,2013,INDL,C,D,STD,29273V100,ENERGY TRANSFER EQUITY LP,USD,12,50330.0000,A,USA,23009.9735,81.7400,4922
165649,91111,50309,20141231,2014,INDL,C,D,STD,29273V100,ENERGY TRANSFER EQUITY LP,USD,12,64469.0000,A,USA,31002.8157,57.3800,4922
165649,91111,50309,20151231,2015,INDL,C,D,STD,29273V100,ENERGY TRANSFER EQUITY LP,USD,12,71189.0000,A,USA,14384.7220,13.7400,4922
165652,91073,50192,20101231,2010,INDL,C,D,STD,959319104,WESTERN REFINING INC,USD,12,2628.1460,A,USA,934.4997,10.5800,2911
165652,91073,50192,20111231,2011,INDL,C,D,STD,959319104,WESTERN REFINING INC,USD,12,2570.3440,A,USA,1186.8502,13.2900,2911
165652,91073,50192,20121231,2012,INDL,C,D,STD,959319104,WESTERN REFINING INC,USD,12,2480.4070,A,USA,2450.7822,28.1900,2911
165652,91073,50192,20131231,2013,INDL,C,D,STD,959319104,WESTERN REFINING INC,USD,12,5512.9650,A,USA,3381.1797,42.4100,2911
165652,91073,50192,20141231,2014,INDL,C,D,STD,959319104,WESTERN REFINING INC,USD,12,5682.5580,A,USA,3634.4738,37.7800,2911
165652,91073,50192,20151231,2015,INDL,C,D,STD,959319104,WESTERN REFINING INC,USD,12,5833.3930,A,USA,3337.0241,35.6200,2911
165653,91216,50695,20100331,2009,INDL,C,D,STD,24799V932,DELTA TUCKER HOLDINGS INC,USD,3,1782.6170,A,USA,646.7261,11.4900,7381
165675,91066,50032,20100930,2010,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22096.0000,A,USA,22224.4150,36.1900,4833
165675,91063,50032,20100930,2010,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22096.0000,A,USA,22224.4150,36.1900,4833
165675,91066,50032,20110930,2011,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22801.0000,A,USA,22123.0100,38.7400,4833
165675,91063,50032,20110930,2011,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22801.0000,A,USA,22123.0100,38.7400,4833
165675,91066,50032,20120930,2012,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22250.0000,A,USA,27211.5210,53.5900,4833
165675,91063,50032,20120930,2012,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,22250.0000,A,USA,27211.5210,53.5900,4833
165675,91066,50032,20130930,2013,INDL,C,D,STD,92553P201,VIACOM INC,USD,9,23829.0000,A,USA,37564.2470,83.5800,4833
